第13因子欠乏症	予測２
第13因子欠乏症	予測３
頚のはり	予測１
頚のはり	予測２
頚のはり	予測３
右腎癌、手術日（平成１２年１２月２７日）	予測１
右腎癌、手術日（平成１２年１２月２７日）	予測２
右腎癌、手術日（平成１２年１２月２７日）	予測３
体がカーッと暑くなる	予測１
体がカーッと暑くなる	予測２
体がカーッと暑くなる	予測３
腰筋痛症	予測１
腰筋痛症	予測２
腰筋痛症	予測３
血管外性細胞腫【血管周囲細胞腫】	予測１
血管外性細胞腫【血管周囲細胞腫】	予測２
血管外性細胞腫【血管周囲細胞腫】	予測３
白内障手術（IOL）(右眼)	予測１
白内障手術（IOL）(右眼)	予測２
白内障手術（IOL）(右眼)	予測３
ＶｉｔＣ欠乏症	予測１
ＶｉｔＣ欠乏症	予測２
ＶｉｔＣ欠乏症	予測３
ｉ－ＰＴＨ↑	予測１
ｉ－ＰＴＨ↑	予測２
ｉ－ＰＴＨ↑	予測３
変形性膝関節症による左膝痛	予測１
変形性膝関節症による左膝痛	予測２
変形性膝関節症による左膝痛	予測３
中心性漿液性脈絡膜網膜症	予測１
中心性漿液性脈絡膜網膜症	予測２
中心性漿液性脈絡膜網膜症	予測３
手術の実施（ポリペクトミー）	予測１
手術の実施（ポリペクトミー）	予測２
手術の実施（ポリペクトミー）	予測３
皮膚のかゆみと発疹	予測１
皮膚のかゆみと発疹	予測２
皮膚のかゆみと発疹	予測３
左腎嚢胞内出血	予測１
左腎嚢胞内出血	予測２
左腎嚢胞内出血	予測３
月経前症候群の予防のためにヤーズを処方された	予測１
月経前症候群の予防のためにヤーズを処方された	予測２
月経前症候群の予防のためにヤーズを処方された	予測３
生殖器・尿路:膀胱癌術後	予測１
生殖器・尿路:膀胱癌術後	予測２
生殖器・尿路:膀胱癌術後	予測３
父：高血圧	予測１
父：高血圧	予測２
父：高血圧	予測３
こむら返り(腓腹筋痙攣)	予測１
こむら返り(腓腹筋痙攣)	予測２
こむら返り(腓腹筋痙攣)	予測３
光感作されたＮＯＳ	予測１
光感作されたＮＯＳ	予測２
光感作されたＮＯＳ	予測３
左下腿血栓性静脈炎	予測１
左下腿血栓性静脈炎	予測２
左下腿血栓性静脈炎	予測３
帝王切開術３回	予測１
帝王切開術３回	予測２
帝王切開術３回	予測３
足がふらつく	予測１
足がふらつく	予測２
足がふらつく	予測３
脳静脈血栓症（CVST）	予測１
脳静脈血栓症（CVST）	予測２
脳静脈血栓症（CVST）	予測３
右下肢浮腫増悪	予測１
右下肢浮腫増悪	予測２
右下肢浮腫増悪	予測３
ポリペクトミー	予測１
ポリペクトミー	予測２
ポリペクトミー	予測３
胃癌（Ｓｔａｇｅ２ｃ）幽門側胃切除	予測１
胃癌（Ｓｔａｇｅ２ｃ）幽門側胃切除	予測２
胃癌（Ｓｔａｇｅ２ｃ）幽門側胃切除	予測３
喉から血が出た	予測１
喉から血が出た	予測２
喉から血が出た	予測３
食道の違和感	予測１
食道の違和感	予測２
食道の違和感	予測３
先天性胆道拡張症	予測１
先天性胆道拡張症	予測２
先天性胆道拡張症	予測３
リンの値が上がってきた	予測１
リンの値が上がってきた	予測２
リンの値が上がってきた	予測３
体が暖くなってくる感じ	予測１
体が暖くなってくる感じ	予測２
体が暖くなってくる感じ	予測３
糖尿病２型インシュリン投与	予測１
糖尿病２型インシュリン投与	予測２
糖尿病２型インシュリン投与	予測３
右網膜剥離（術後）	予測１
右網膜剥離（術後）	予測２
右網膜剥離（術後）	予測３
ａｐｐｅｔｉｔｅｌｏｓｓ	予測１
ａｐｐｅｔｉｔｅｌｏｓｓ	予測２
ａｐｐｅｔｉｔｅｌｏｓｓ	予測３
左副腎腫瘍摘出	予測１
左副腎腫瘍摘出	予測２
左副腎腫瘍摘出	予測３
緑膿菌菌血症	予測１
緑膿菌菌血症	予測２
緑膿菌菌血症	予測３
癌性疼痛の悪化	予測１
癌性疼痛の悪化	予測２
癌性疼痛の悪化	予測３
卵母細胞提供者	予測１
卵母細胞提供者	予測２
卵母細胞提供者	予測３
ビリルビン↑	予測１
ビリルビン↑	予測２
ビリルビン↑	予測３
１才背部熱傷	予測１
１才背部熱傷	予測２
１才背部熱傷	予測３
腰部椎間板ヘルニア手術	予測１
腰部椎間板ヘルニア手術	予測２
腰部椎間板ヘルニア手術	予測３
背部放射線皮膚炎	予測１
背部放射線皮膚炎	予測２
背部放射線皮膚炎	予測３
子宮体部明細胞腺癌	予測１
子宮体部明細胞腺癌	予測２
子宮体部明細胞腺癌	予測３
胃ポリープ切除術	予測１
胃ポリープ切除術	予測２
胃ポリープ切除術	予測３
マイクロブリーディング（左前頭葉）	予測１
マイクロブリーディング（左前頭葉）	予測２
マイクロブリーディング（左前頭葉）	予測３
紅潮	予測１
紅潮	予測２
紅潮	予測３
残肝部位からの出血	予測１
残肝部位からの出血	予測２
残肝部位からの出血	予測３
子宮筋腫（子宮摘出）	予測１
子宮筋腫（子宮摘出）	予測２
子宮筋腫（子宮摘出）	予測３
趾紅斑	予測１
趾紅斑	予測２
趾紅斑	予測３
足趾真菌症	予測１
足趾真菌症	予測２
足趾真菌症	予測３
脱出（紛失）【IUD脱出】	予測１
脱出（紛失）【IUD脱出】	予測２
脱出（紛失）【IUD脱出】	予測３
人工心肺	予測１
人工心肺	予測２
人工心肺	予測３
ふくらはぎがつった	予測１
ふくらはぎがつった	予測２
ふくらはぎがつった	予測３
発赤（顔）	予測１
発赤（顔）	予測２
発赤（顔）	予測３
右前頭葉血腫	予測１
右前頭葉血腫	予測２
右前頭葉血腫	予測３
心房内血栓症	予測１
心房内血栓症	予測２
心房内血栓症	予測３
陳旧性脳出血	予測１
陳旧性脳出血	予測２
陳旧性脳出血	予測３
皮下脂肪織炎	予測１
皮下脂肪織炎	予測２
皮下脂肪織炎	予測３
酔った感じ	予測１
酔った感じ	予測２
酔った感じ	予測３
腰椎狭窄	予測１
腰椎狭窄	予測２
腰椎狭窄	予測３
ミレーナ挿入後の頻繁な痙攣	予測１
ミレーナ挿入後の頻繁な痙攣	予測２
ミレーナ挿入後の頻繁な痙攣	予測３
慢性歯周炎の悪化	予測１
慢性歯周炎の悪化	予測２
慢性歯周炎の悪化	予測３
右腎腫瘍術後	予測１
右腎腫瘍術後	予測２
右腎腫瘍術後	予測３
喀痰分泌増加	予測１
喀痰分泌増加	予測２
喀痰分泌増加	予測３
てんかん大発作	予測１
てんかん大発作	予測２
てんかん大発作	予測３
下肢ツリ【筋痙攣】	予測１
下肢ツリ【筋痙攣】	予測２
下肢ツリ【筋痙攣】	予測３
皮疹（手、足、頭皮）	予測１
皮疹（手、足、頭皮）	予測２
皮疹（手、足、頭皮）	予測３
リパーゼ・アミラーゼ高値	予測１
リパーゼ・アミラーゼ高値	予測２
リパーゼ・アミラーゼ高値	予測３
鼻血（微量）	予測１
鼻血（微量）	予測２
鼻血（微量）	予測３
唇の皮が毎日むける	予測１
唇の皮が毎日むける	予測２
唇の皮が毎日むける	予測３
原発性肺がん	予測１
原発性肺がん	予測２
原発性肺がん	予測３
卵巣子宮内膜症嚢胞	予測１
卵巣子宮内膜症嚢胞	予測２
卵巣子宮内膜症嚢胞	予測３
シャント閉塞時	予測１
シャント閉塞時	予測２
シャント閉塞時	予測３
ｐｏｓｔＰＣＩ【経皮的冠動脈形成術】	予測１
ｐｏｓｔＰＣＩ【経皮的冠動脈形成術】	予測２
ｐｏｓｔＰＣＩ【経皮的冠動脈形成術】	予測３
口腔内アフタ	予測１
口腔内アフタ	予測２
口腔内アフタ	予測３
持続的尿潜血	予測１
持続的尿潜血	予測２
持続的尿潜血	予測３
高Ｃａ血症疑いにて造影ＣＴ検査	予測１
高Ｃａ血症疑いにて造影ＣＴ検査	予測２
高Ｃａ血症疑いにて造影ＣＴ検査	予測３
腫瘍内出血	予測１
腫瘍内出血	予測２
腫瘍内出血	予測３
嘔気胃部不快感	予測１
嘔気胃部不快感	予測２
嘔気胃部不快感	予測３
サイログロブリン値増加	予測１
サイログロブリン値増加	予測２
サイログロブリン値増加	予測３
血圧値上昇	予測１
血圧値上昇	予測２
血圧値上昇	予測３
左橈骨遠位端粉砕骨折	予測１
左橈骨遠位端粉砕骨折	予測２
左橈骨遠位端粉砕骨折	予測３
過敏腸症	予測１
過敏腸症	予測２
過敏腸症	予測３
２００８２／２０副腎摘除	予測１
２００８２／２０副腎摘除	予測２
２００８２／２０副腎摘除	予測３
骨盤内局所転移	予測１
骨盤内局所転移	予測２
骨盤内局所転移	予測３
舌の違和感	予測１
舌の違和感	予測２
舌の違和感	予測３
左尿管転移	予測１
左尿管転移	予測２
左尿管転移	予測３
糖尿病（投薬なし）	予測１
糖尿病（投薬なし）	予測２
糖尿病（投薬なし）	予測３
右卵巣腫瘍摘出（良性腫瘍）	予測１
右卵巣腫瘍摘出（良性腫瘍）	予測２
右卵巣腫瘍摘出（良性腫瘍）	予測３
ＣＫ－ＭＢ上昇	予測１
ＣＫ－ＭＢ上昇	予測２
ＣＫ－ＭＢ上昇	予測３
内服３０分後嘔吐	予測１
内服３０分後嘔吐	予測２
内服３０分後嘔吐	予測３
白内症	予測１
白内症	予測２
白内症	予測３
左口角膨隆感	予測１
左口角膨隆感	予測２
左口角膨隆感	予測３
乳腺のう胞症	予測１
乳腺のう胞症	予測２
乳腺のう胞症	予測３
胃の痛み	予測１
胃の痛み	予測２
胃の痛み	予測３
Ｃｌ低下	予測１
Ｃｌ低下	予測２
Ｃｌ低下	予測３
尿蛋白強陽性化	予測１
尿蛋白強陽性化	予測２
尿蛋白強陽性化	予測３
慢性腎臓症	予測１
慢性腎臓症	予測２
慢性腎臓症	予測３
左足第３趾痛	予測１
左足第３趾痛	予測２
左足第３趾痛	予測３
全身皮膚掻痒	予測１
全身皮膚掻痒	予測２
全身皮膚掻痒	予測３
好酸球値異常	予測１
好酸球値異常	予測２
好酸球値異常	予測３
多発性出血性脳梗塞	予測１
多発性出血性脳梗塞	予測２
多発性出血性脳梗塞	予測３
高血圧（６６才）	予測１
高血圧（６６才）	予測２
高血圧（６６才）	予測３
細胞診のための出血	予測１
細胞診のための出血	予測２
細胞診のための出血	予測３
右網膜中心静脈閉塞	予測１
右網膜中心静脈閉塞	予測２
右網膜中心静脈閉塞	予測３
右半身しびれ	予測１
右半身しびれ	予測２
右半身しびれ	予測３
肩が痛い	予測１
肩が痛い	予測２
肩が痛い	予測３
胸部大動脈瘤ステント	予測１
胸部大動脈瘤ステント	予測２
胸部大動脈瘤ステント	予測３
中性脂肪値上昇	予測１
中性脂肪値上昇	予測２
中性脂肪値上昇	予測３
猫アレルギー	予測１
猫アレルギー	予測２
猫アレルギー	予測３
急性胃腸炎の疑い	予測１
急性胃腸炎の疑い	予測２
急性胃腸炎の疑い	予測３
ＴＢｉｌ増加	予測１
ＴＢｉｌ増加	予測２
ＴＢｉｌ増加	予測３
悪寒戦慄	予測１
悪寒戦慄	予測２
悪寒戦慄	予測３
低Ｆｅ血症	予測１
低Ｆｅ血症	予測２
低Ｆｅ血症	予測３
口唇炎（口角が切れた）	予測１
口唇炎（口角が切れた）	予測２
口唇炎（口角が切れた）	予測３
虚血性心疾患(詳細不明1996年)	予測１
虚血性心疾患(詳細不明1996年)	予測２
虚血性心疾患(詳細不明1996年)	予測３
低カリウム性アルカローシス	予測１
低カリウム性アルカローシス	予測２
低カリウム性アルカローシス	予測３
左第２足指皮膚潰瘍	予測１
左第２足指皮膚潰瘍	予測２
左第２足指皮膚潰瘍	予測３
両膝変形性関節症	予測１
両膝変形性関節症	予測２
両膝変形性関節症	予測３
膀胱Ｋ	予測１
膀胱Ｋ	予測２
膀胱Ｋ	予測３
非Ｂ非Ｃ型肝硬変	予測１
非Ｂ非Ｃ型肝硬変	予測２
非Ｂ非Ｃ型肝硬変	予測３
亜鉛欠乏症	予測１
亜鉛欠乏症	予測２
亜鉛欠乏症	予測３
一過性の頭痛	予測１
一過性の頭痛	予測２
一過性の頭痛	予測３
腹部大動脈瘤切迫破裂	予測１
腹部大動脈瘤切迫破裂	予測２
腹部大動脈瘤切迫破裂	予測３
前立腺癌の為の化学療法	予測１
前立腺癌の為の化学療法	予測２
前立腺癌の為の化学療法	予測３
左尺骨の複雑骨折	予測１
左尺骨の複雑骨折	予測２
左尺骨の複雑骨折	予測３
顔面皮膚乾燥	予測１
顔面皮膚乾燥	予測２
顔面皮膚乾燥	予測３
肝動脈化学塞栓療法（ＴＡＣＥ）	予測１
肝動脈化学塞栓療法（ＴＡＣＥ）	予測２
肝動脈化学塞栓療法（ＴＡＣＥ）	予測３
粉瘤二次感染	予測１
粉瘤二次感染	予測２
粉瘤二次感染	予測３
大腿静脈血栓（産褥5日目）	予測１
大腿静脈血栓（産褥5日目）	予測２
大腿静脈血栓（産褥5日目）	予測３
より浮腫みやすくなった	予測１
より浮腫みやすくなった	予測２
より浮腫みやすくなった	予測３
心原性出血性脳塞栓症	予測１
心原性出血性脳塞栓症	予測２
心原性出血性脳塞栓症	予測３
ペースメーカ	予測１
ペースメーカ	予測２
ペースメーカ	予測３
膿疱（手、足）	予測１
膿疱（手、足）	予測２
膿疱（手、足）	予測３
ワーファリンとの相互作用	予測１
ワーファリンとの相互作用	予測２
ワーファリンとの相互作用	予測３
高クロール【高クロール血症】	予測１
高クロール【高クロール血症】	予測２
高クロール【高クロール血症】	予測３
好中球桿状球核球増多	予測１
好中球桿状球核球増多	予測２
好中球桿状球核球増多	予測３
下肢静脈ＣＴ	予測１
下肢静脈ＣＴ	予測２
下肢静脈ＣＴ	予測３
脳梗塞（右視床）	予測１
脳梗塞（右視床）	予測２
脳梗塞（右視床）	予測３
胃潰瘍(術後）	予測１
胃潰瘍(術後）	予測２
胃潰瘍(術後）	予測３
脱毛は有害事象とせず	予測１
脱毛は有害事象とせず	予測２
脱毛は有害事象とせず	予測３
右大腿部腫瘤	予測１
右大腿部腫瘤	予測２
右大腿部腫瘤	予測３
肝不全症状	予測１
肝不全症状	予測２
肝不全症状	予測３
梗塞【詳細不明】	予測１
梗塞【詳細不明】	予測２
梗塞【詳細不明】	予測３
血栓・塞栓症	予測１
血栓・塞栓症	予測２
血栓・塞栓症	予測３
両)びまん性表層角膜炎	予測１
両)びまん性表層角膜炎	予測２
両)びまん性表層角膜炎	予測３
薬剤性肺障害	予測１
薬剤性肺障害	予測２
薬剤性肺障害	予測３
透析困難症【冷汗】	予測１
透析困難症【冷汗】	予測２
透析困難症【冷汗】	予測３
喘息妹	予測１
喘息妹	予測２
喘息妹	予測３
ＤＭ性末梢神経障害【糖尿病性末梢神経障害】	予測１
ＤＭ性末梢神経障害【糖尿病性末梢神経障害】	予測２
ＤＭ性末梢神経障害【糖尿病性末梢神経障害】	予測３
両足底痛	予測１
両足底痛	予測２
両足底痛	予測３
急性骨髄性白血病（ＣＲ）	予測１
急性骨髄性白血病（ＣＲ）	予測２
急性骨髄性白血病（ＣＲ）	予測３
全身倦怠感	予測１
全身倦怠感	予測２
全身倦怠感	予測３
胸壁腫瘤摘出	予測１
胸壁腫瘤摘出	予測２
胸壁腫瘤摘出	予測３
切除不能肝細胞癌	予測１
切除不能肝細胞癌	予測２
切除不能肝細胞癌	予測３
プラビックスとの相互作用	予測１
プラビックスとの相互作用	予測２
プラビックスとの相互作用	予測３
両腎のう胞(後天性腎嚢胞である。)	予測１
両腎のう胞(後天性腎嚢胞である。)	予測２
両腎のう胞(後天性腎嚢胞である。)	予測３
骨盤骨折後遺症	予測１
骨盤骨折後遺症	予測２
骨盤骨折後遺症	予測３
45才右乳癌手術	予測１
45才右乳癌手術	予測２
45才右乳癌手術	予測３
腰椎椎間板ヘルニア術后	予測１
腰椎椎間板ヘルニア術后	予測２
腰椎椎間板ヘルニア術后	予測３
貧血の悪化	予測１
貧血の悪化	予測２
貧血の悪化	予測３
２０１０、１２／１１不眠症あり	予測１
２０１０、１２／１１不眠症あり	予測２
２０１０、１２／１１不眠症あり	予測３
前腕皮下出血	予測１
前腕皮下出血	予測２
前腕皮下出血	予測３
消化管間質腫瘍（食道）	予測１
消化管間質腫瘍（食道）	予測２
消化管間質腫瘍（食道）	予測３
神経障害	予測１
神経障害	予測２
神経障害	予測３
ＰＴの延長	予測１
ＰＴの延長	予測２
ＰＴの延長	予測３
２００４年Ｓ状結腸癌	予測１
２００４年Ｓ状結腸癌	予測２
２００４年Ｓ状結腸癌	予測３
造影ＰＥＴ／ＣＴ	予測１
造影ＰＥＴ／ＣＴ	予測２
造影ＰＥＴ／ＣＴ	予測３
無脾症	予測１
無脾症	予測２
無脾症	予測３
低Ｎａ血症（ＳＩＡＤＨ）	予測１
低Ｎａ血症（ＳＩＡＤＨ）	予測２
低Ｎａ血症（ＳＩＡＤＨ）	予測３
子宮内膜症手術（卵巣）	予測１
子宮内膜症手術（卵巣）	予測２
子宮内膜症手術（卵巣）	予測３
左上下肢打撲症	予測１
左上下肢打撲症	予測２
左上下肢打撲症	予測３
白内障の手術	予測１
白内障の手術	予測２
白内障の手術	予測３
腸間膜動脈閉塞、消化管穿孔	予測１
腸間膜動脈閉塞、消化管穿孔	予測２
腸間膜動脈閉塞、消化管穿孔	予測３
血栓	予測１
血栓	予測２
血栓	予測３
白血球減少、好中球減少	予測１
白血球減少、好中球減少	予測２
白血球減少、好中球減少	予測３
胃粘膜組織球症	予測１
胃粘膜組織球症	予測２
胃粘膜組織球症	予測３
骨粗鬆症に伴う疼痛	予測１
骨粗鬆症に伴う疼痛	予測２
骨粗鬆症に伴う疼痛	予測３
閉塞性イレウス	予測１
閉塞性イレウス	予測２
閉塞性イレウス	予測３
右冠動脈ＰＴＣＡステント留置	予測１
右冠動脈ＰＴＣＡステント留置	予測２
右冠動脈ＰＴＣＡステント留置	予測３
左胸部打撲	予測１
左胸部打撲	予測２
左胸部打撲	予測３
低Ｃａ	予測１
低Ｃａ	予測２
低Ｃａ	予測３
ＮＨ３上昇	予測１
ＮＨ３上昇	予測２
ＮＨ３上昇	予測３
爪白癖	予測１
爪白癖	予測２
爪白癖	予測３
脂漏性湿疹（下肢、背中）	予測１
脂漏性湿疹（下肢、背中）	予測２
脂漏性湿疹（下肢、背中）	予測３
左耳漏	予測１
左耳漏	予測２
左耳漏	予測３
中耳炎の悪化	予測１
中耳炎の悪化	予測２
中耳炎の悪化	予測３
遠位橈尺関節症	予測１
遠位橈尺関節症	予測２
遠位橈尺関節症	予測３
胃潰瘍から出血	予測１
胃潰瘍から出血	予測２
胃潰瘍から出血	予測３
神経因性膀胱前立肥大症	予測１
神経因性膀胱前立肥大症	予測２
神経因性膀胱前立肥大症	予測３
左精巣腫瘍（高位精巣摘除術後）	予測１
左精巣腫瘍（高位精巣摘除術後）	予測２
左精巣腫瘍（高位精巣摘除術後）	予測３
結滞、ふらつき	予測１
結滞、ふらつき	予測２
結滞、ふらつき	予測３
カンジダ膣炎	予測１
カンジダ膣炎	予測２
カンジダ膣炎	予測３
左頚動脈血栓症	予測１
左頚動脈血栓症	予測２
左頚動脈血栓症	予測３
前回悪化したため【RPE（網膜色素上皮）隆起増大】	予測１
前回悪化したため【RPE（網膜色素上皮）隆起増大】	予測２
前回悪化したため【RPE（網膜色素上皮）隆起増大】	予測３
右下顎下部膿瘍	予測１
右下顎下部膿瘍	予測２
右下顎下部膿瘍	予測３
左耳の重い感じ	予測１
左耳の重い感じ	予測２
左耳の重い感じ	予測３
ＣＫ－ＭＢの上昇	予測１
ＣＫ－ＭＢの上昇	予測２
ＣＫ－ＭＢの上昇	予測３
外傷性肋骨骨折	予測１
外傷性肋骨骨折	予測２
外傷性肋骨骨折	予測３
左中大脳動脈未破裂脳動脈瘤	予測１
左中大脳動脈未破裂脳動脈瘤	予測２
左中大脳動脈未破裂脳動脈瘤	予測３
胃炎の悪化	予測１
胃炎の悪化	予測２
胃炎の悪化	予測３
２００８年胃癌	予測１
２００８年胃癌	予測２
２００８年胃癌	予測３
冠動脈バイパス手術	予測１
冠動脈バイパス手術	予測２
冠動脈バイパス手術	予測３
結膜炎（左眼）	予測１
結膜炎（左眼）	予測２
結膜炎（左眼）	予測３
屈折矯正手術	予測１
屈折矯正手術	予測２
屈折矯正手術	予測３
不整脈（しめつけ感、胸部不快感、重苦しさ、動悸）	予測１
不整脈（しめつけ感、胸部不快感、重苦しさ、動悸）	予測２
不整脈（しめつけ感、胸部不快感、重苦しさ、動悸）	予測３
陽子線治療	予測１
陽子線治療	予測２
陽子線治療	予測３
右肝癌	予測１
右肝癌	予測２
右肝癌	予測３
慢性じんま疹	予測１
慢性じんま疹	予測２
慢性じんま疹	予測３
腫瘍融解症候群	予測１
腫瘍融解症候群	予測２
腫瘍融解症候群	予測３
右踵部裂傷	予測１
右踵部裂傷	予測２
右踵部裂傷	予測３
嘔吐下痢症【下痢症】	予測１
嘔吐下痢症【下痢症】	予測２
嘔吐下痢症【下痢症】	予測３
ヨードアレルギー	予測１
ヨードアレルギー	予測２
ヨードアレルギー	予測３
脊髄炎（感染なし）	予測１
脊髄炎（感染なし）	予測２
脊髄炎（感染なし）	予測３
血小板数増多	予測１
血小板数増多	予測２
血小板数増多	予測３
胸部、背中のかゆみ	予測１
胸部、背中のかゆみ	予測２
胸部、背中のかゆみ	予測３
右手背部皮下出血	予測１
右手背部皮下出血	予測２
右手背部皮下出血	予測３
肛門拡張ＮＯＳ	予測１
肛門拡張ＮＯＳ	予測２
肛門拡張ＮＯＳ	予測３
ウイリアムス症候群	予測１
ウイリアムス症候群	予測２
ウイリアムス症候群	予測３
二次性副甲状腺機能亢進の悪化	予測１
二次性副甲状腺機能亢進の悪化	予測２
二次性副甲状腺機能亢進の悪化	予測３
分化型甲状腺癌（乳頭癌）	予測１
分化型甲状腺癌（乳頭癌）	予測２
分化型甲状腺癌（乳頭癌）	予測３
右）結膜炎	予測１
右）結膜炎	予測２
右）結膜炎	予測３
手足のつり【筋痙攣】	予測１
手足のつり【筋痙攣】	予測２
手足のつり【筋痙攣】	予測３
死亡【詳細不明】	予測１
死亡【詳細不明】	予測２
死亡【詳細不明】	予測３
ｇａｓｔｒｉｃ ｘａｎｔｈｏｍａ	予測１
ｇａｓｔｒｉｃ ｘａｎｔｈｏｍａ	予測２
ｇａｓｔｒｉｃ ｘａｎｔｈｏｍａ	予測３
糖尿病（インスリン治療中）	予測１
糖尿病（インスリン治療中）	予測２
糖尿病（インスリン治療中）	予測３
しぶり腹	予測１
しぶり腹	予測２
しぶり腹	予測３
膵頭部仮性嚢胞疑い	予測１
膵頭部仮性嚢胞疑い	予測２
膵頭部仮性嚢胞疑い	予測３
腎盂腎炎（慢性）	予測１
腎盂腎炎（慢性）	予測２
腎盂腎炎（慢性）	予測３
分化型甲状腺癌（低分化癌）	予測１
分化型甲状腺癌（低分化癌）	予測２
分化型甲状腺癌（低分化癌）	予測３
心筋梗塞（ＰＣＩ後）	予測１
心筋梗塞（ＰＣＩ後）	予測２
心筋梗塞（ＰＣＩ後）	予測３
足踵角化症	予測１
足踵角化症	予測２
足踵角化症	予測３
左肩挙上時の疼痛	予測１
左肩挙上時の疼痛	予測２
左肩挙上時の疼痛	予測３
むかつき	予測１
むかつき	予測２
むかつき	予測３
軽度肝障害	予測１
軽度肝障害	予測２
軽度肝障害	予測３
認痴症	予測１
認痴症	予測２
認痴症	予測３
微量タンパク尿	予測１
微量タンパク尿	予測２
微量タンパク尿	予測３
左手関節骨折	予測１
左手関節骨折	予測２
左手関節骨折	予測３
顔面膨隆疹	予測１
顔面膨隆疹	予測２
顔面膨隆疹	予測３
仮性膵のう胞	予測１
仮性膵のう胞	予測２
仮性膵のう胞	予測３
おむつかぶれ	予測１
おむつかぶれ	予測２
おむつかぶれ	予測３
脳梗塞歴あり	予測１
脳梗塞歴あり	予測２
脳梗塞歴あり	予測３
発赤の悪化	予測１
発赤の悪化	予測２
発赤の悪化	予測３
膵頭部嚢胞性腫瘤	予測１
膵頭部嚢胞性腫瘤	予測２
膵頭部嚢胞性腫瘤	予測３
右肘内出血【皮下出血】	予測１
右肘内出血【皮下出血】	予測２
右肘内出血【皮下出血】	予測３
鉄欠乏性貧血進行進行胃がん	予測１
鉄欠乏性貧血進行進行胃がん	予測２
鉄欠乏性貧血進行進行胃がん	予測３
ムカムカ感	予測１
ムカムカ感	予測２
ムカムカ感	予測３
血液学的異常	予測１
血液学的異常	予測２
血液学的異常	予測３
消化器:便秘	予測１
消化器:便秘	予測２
消化器:便秘	予測３
ボディスキャンで筋肉量の増加がなく、脂肪量が上がり続けている	予測１
ボディスキャンで筋肉量の増加がなく、脂肪量が上がり続けている	予測２
ボディスキャンで筋肉量の増加がなく、脂肪量が上がり続けている	予測３
ＳＳＳ	予測１
ＳＳＳ	予測２
ＳＳＳ	予測３
のどのかわき	予測１
のどのかわき	予測２
のどのかわき	予測３
本態性高血圧	予測１
本態性高血圧	予測２
本態性高血圧	予測３
左腎臓摘出術施行	予測１
左腎臓摘出術施行	予測２
左腎臓摘出術施行	予測３
両）増殖前糖尿病網膜症	予測１
両）増殖前糖尿病網膜症	予測２
両）増殖前糖尿病網膜症	予測３
重複症候群	予測１
重複症候群	予測２
重複症候群	予測３
高血圧（大動脈解離）	予測１
高血圧（大動脈解離）	予測２
高血圧（大動脈解離）	予測３
右肘皮下出血	予測１
右肘皮下出血	予測２
右肘皮下出血	予測３
術後疼痛緩和	予測１
術後疼痛緩和	予測２
術後疼痛緩和	予測３
胃悪性リンパ腫	予測１
胃悪性リンパ腫	予測２
胃悪性リンパ腫	予測３
ｍＣＮＶ（右眼）	予測１
ｍＣＮＶ（右眼）	予測２
ｍＣＮＶ（右眼）	予測３
末梢神経症	予測１
末梢神経症	予測２
末梢神経症	予測３
血便（わずかな出血）	予測１
血便（わずかな出血）	予測２
血便（わずかな出血）	予測３
組織腫脹ＮＯＳ	予測１
組織腫脹ＮＯＳ	予測２
組織腫脹ＮＯＳ	予測３
腹部-脾臓-脾血管腫	予測１
腹部-脾臓-脾血管腫	予測２
腹部-脾臓-脾血管腫	予測３
女性更年期状態	予測１
女性更年期状態	予測２
女性更年期状態	予測３
尿蛋白高値	予測１
尿蛋白高値	予測２
尿蛋白高値	予測３
敗血症ショック	予測１
敗血症ショック	予測２
敗血症ショック	予測３
大腿部膨疹	予測１
大腿部膨疹	予測２
大腿部膨疹	予測３
一過性ネフローゼ症候群	予測１
一過性ネフローゼ症候群	予測２
一過性ネフローゼ症候群	予測３
生理前のお腹の張り	予測１
生理前のお腹の張り	予測２
生理前のお腹の張り	予測３
核崩壊ＮＯＳ	予測１
核崩壊ＮＯＳ	予測２
核崩壊ＮＯＳ	予測３
痛風による？	予測１
痛風による？	予測２
痛風による？	予測３
ＧＰＴ値高値	予測１
ＧＰＴ値高値	予測２
ＧＰＴ値高値	予測３
咽頭腫瘍	予測１
咽頭腫瘍	予測２
咽頭腫瘍	予測３
体中が痛い	予測１
体中が痛い	予測２
体中が痛い	予測３
冷え症【末梢冷感】	予測１
冷え症【末梢冷感】	予測２
冷え症【末梢冷感】	予測３
ＣＯ中毒	予測１
ＣＯ中毒	予測２
ＣＯ中毒	予測３
嘔気＋複視	予測１
嘔気＋複視	予測２
嘔気＋複視	予測３
大腸癌43歳手術、詳細不明	予測１
大腸癌43歳手術、詳細不明	予測２
大腸癌43歳手術、詳細不明	予測３
裂離骨折	予測１
裂離骨折	予測２
裂離骨折	予測３
二次性副甲状腺機能亢進症コントロール不良	予測１
二次性副甲状腺機能亢進症コントロール不良	予測２
二次性副甲状腺機能亢進症コントロール不良	予測３
糖尿病黄斑浮腫（右眼）	予測１
糖尿病黄斑浮腫（右眼）	予測２
糖尿病黄斑浮腫（右眼）	予測３
右下肢麻痺	予測１
右下肢麻痺	予測２
右下肢麻痺	予測３
高血圧（オルメティック１０ｍｇ×３Ｔ）	予測１
高血圧（オルメティック１０ｍｇ×３Ｔ）	予測２
